Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
89,2477396441,bvaleri55 (7/20),0,186.76001,QB Lamar Jackson RB James Conner RB Kareem Hunt WR A.J. Brown WR Michael Thomas FLEX JuJu Smith-Schuster WR Marquise Brown TE Mark Andrews DST Browns ,,D'Onta Foreman,RB,0.01%,0
90,2477470891,IgorBos (19/20),0,186.74,QB Ben Roethlisberger RB Alvin Kamara RB Nick Chubb WR A.J. Brown WR JuJu Smith-Schuster WR Chase Claypool TE Mark Andrews FLEX Cole Kmet DST Browns ,,J.P. Holtz,TE,0.01%,0
91,2477377650,cisco2882,0,186.71999,QB Baker Mayfield RB Alvin Kamara RB Kareem Hunt WR A.J. Brown WR Jarvis Landry WR JuJu Smith-Schuster FLEX Marquise Brown TE Eric Ebron DST Saints ,,Ryan Nall,RB,0.01%,0
92,2477308388,TimmyA73 (4/20),0,186.64001,QB Ben Roethlisberger RB Nick Chubb RB James Conner WR Allen Robinson II FLEX Michael Thomas WR JuJu Smith-Schuster WR Marquise Brown TE Mark Andrews DST Ravens ,,,
92,2477396450,bvaleri55 (16/20),0,186.63998,QB Ben Roethlisberger RB Nick Chubb RB J.K. Dobbins WR A.J. Brown WR Michael Thomas WR Diontae Johnson FLEX Chase Claypool TE Eric Ebron DST Titans ,,,
94,2477464831,MikeDawg202 (3/3),0,186.54,QB Ben Roethlisberger RB Alvin Kamara RB Gus Edwards FLEX A.J. Brown WR Diontae Johnson WR Jarvis Landry WR JuJu Smith-Schuster TE Eric Ebron DST Bears ,,,
95,2477086406,demarcs17 (2/2),0,186.43999,QB Ben Roethlisberger RB Alvin Kamara FLEX Nick Chubb RB Gus Edwards WR Diontae Johnson WR JuJu Smith-Schuster WR Chase Claypool TE Eric Ebron DST Steelers ,,,
96,2477031328,Bones1212 (7/20),0,186.32,QB Baker Mayfield RB Alvin Kamara RB James Conner FLEX Diontae Johnson WR JuJu Smith-Schuster WR Marquise Brown WR Chase Claypool TE Mark Andrews DST Ravens ,,,
97,2477152638,rlowden1 (1/20),0,186.23999,QB Ben Roethlisberger RB Derrick Henry RB Kareem Hunt WR Diontae Johnson FLEX Jarvis Landry WR JuJu Smith-Schuster WR Chase Claypool TE Jimmy Graham DST Saints ,,,
97,2477215075,UltimateNoob (13/20),0,186.23999,QB Ben Roethlisberger RB Alvin Kamara RB James Conner FLEX Allen Robinson II WR Diontae Johnson WR Jarvis Landry WR Chase Claypool TE Austin Hooper DST Browns ,,,
99,2477024022,Gorb1978 (6/18),0,186.13998,QB Ben Roethlisberger RB Derrick Henry RB Nick Chubb WR Diontae Johnson WR JuJu Smith-Schuster WR Chase Claypool FLEX Jared Cook TE Eric Ebron DST Bears ,,,
99,2477469094,ROOK_44 (13/16),0,186.13998,QB Ben Roethlisberger RB Alvin Kamara RB Nick Chubb FLEX J.K. Dobbins WR JuJu Smith-Schuster WR Marquise Brown WR Chase Claypool TE Jonnu Smith DST Titans ,,,
101,2477135610,pauluskc (2/3),0,186.11998,QB Baker Mayfield FLEX Alvin Kamara RB Nick Chubb RB Kareem Hunt WR A.J. Brown WR Diontae Johnson WR Chase Claypool TE Eric Ebron DST Browns ,,,
102,2477153969,sblood08 (16/20),0,185.96,QB Lamar Jackson FLEX Nick Chubb RB James Conner RB Kareem Hunt WR Michael Thomas WR JuJu Smith-Schuster WR Marquise Brown TE Mark Andrews DST Ravens ,,,
103,2477263142,Player_10000,0,185.84,QB Ben Roethlisberger RB Nick Chubb FLEX J.K. Dobbins RB James Conner WR Jarvis Landry WR JuJu Smith-Schuster WR Chase Claypool TE Mark Andrews DST Saints ,,,
103,2477444102,smOke29 (2/4),0,185.83998,QB Ben Roethlisberger FLEX David Montgomery RB Nick Chubb RB James Conner WR Diontae Johnson WR JuJu Smith-Schuster WR Chase Claypool TE Eric Ebron DST Steelers ,,,
