Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
65,2382504614,Aleciscool1,0,137.22,QB Daniel Jones FLEX Nick Chubb RB Ronald Jones II RB Kareem Hunt WR DJ Moore WR DeVante Parker WR Michael Pittman Jr. TE Evan Engram DST Rams ,,Matt Breida,RB,4.50%,6.3
66,2382346579,maverickrobb,0,136.52,QB Daniel Jones RB Dalvin Cook RB James Robinson FLEX Austin Ekeler WR Michael Thomas WR Sterling Shepard WR Tee Higgins TE Kyle Rudolph DST Jets ,,James White,FLEX,4.50%,14.7
67,2382381345,david82165,0,135.38,QB Josh Allen RB Ronald Jones II RB Jordan Wilkins WR Stefon Diggs FLEX Justin Jefferson WR Robby Anderson WR Sammy Watkins TE Kyle Rudolph DST Dolphins ,,Jarvis Landry,FLEX,4.50%,31.3
68,2382654995,micmuscles,0,134.78,QB Josh Allen FLEX James Robinson RB Austin Ekeler RB Nyheim Hines WR Stefon Diggs WR Russell Gage WR Jakeem Grant TE Travis Kelce DST Jets ,,Taysom Hill,QB,4.50%,18.52
69,2382538493,JoseyWales8,0,134.28,QB Josh Allen RB Josh Jacobs RB James Robinson WR Keenan Allen WR Nelson Agholor WR Tee Higgins TE Mike Gesicki FLEX Trey Burton DST Saints ,,Broncos ,DST,4.50%,4
70,2382454924,SMcCall92,0,133.74,QB Justin Herbert RB Mike Davis RB Kenyan Drake WR Keenan Allen FLEX Stefon Diggs WR Justin Jefferson WR Keelan Cole Sr. TE Kyle Rudolph DST Broncos ,,Jamison Crowder,WR,4.50%,6.1
71,2382377937,R_Buick,0,133.58,QB Patrick Mahomes RB Dalvin Cook FLEX Nyheim Hines RB Brian Hill WR Robert Woods WR Keelan Cole Sr. WR Denzel Mims TE Travis Kelce DST Saints ,,Clyde Edwards-Helaire,RB,4.00%,4.9
72,2382626286,mattmauro9,0,133.42001,QB Taysom Hill RB Dalvin Cook RB Derrick Henry WR Keenan Allen WR Michael Thomas FLEX Gabriel Davis WR Andy Isabella TE Mo Alie-Cox DST Jets ,,Rams ,DST,4.00%,15
73,2382479408,excelsior1,0,133.37999,QB Josh Allen RB Kareem Hunt RB Kenyan Drake WR Cooper Kupp WR Robert Woods WR Jarvis Landry FLEX Tyler Boyd TE Hunter Henry DST Dolphins ,,Jordan Wilkins,FLEX,3.50%,8.7
74,2382336668,hopkinsjr1,0,133.36002,QB Cam Newton RB Latavius Murray RB Damien Harris WR Justin Jefferson WR DJ Moore FLEX Robert Woods WR Damiere Byrd TE Evan Engram DST Rams ,,Tom Brady,QB,3.50%,26.7
75,2382531247,joshua.j.taylor46,0,133.18,QB Josh Allen RB Austin Ekeler RB James White WR Stefon Diggs WR Justin Jefferson WR Christian Kirk FLEX Golden Tate TE Hunter Henry DST Saints ,,Matt Ryan,QB,3.50%,14.9
