C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,C,Alexander Kerfoot (16268820),Alexander Kerfoot,16268820,C/UTIL,2900,TOR@EDM 01/30/2021 07:00PM ET,TOR,5.86
,,,,,,,,,,D,Ethan Bear (16270000),Ethan Bear,16270000,D/UTIL,2900,TOR@EDM 01/30/2021 07:00PM ET,EDM,4.02
,,,,,,,,,,D,Justin Holl (16270006),Justin Holl,16270006,D/UTIL,2900,TOR@EDM 01/30/2021 07:00PM ET,TOR,6.28
,,,,,,,,,,RW,Jack Studnicka (16269318),Jack Studnicka,16269318,W/UTIL,2800,BOS@WAS 01/30/2021 07:00PM ET,BOS,3.13
,,,,,,,,,,RW,Ryan Dzingel (16269312),Ryan Dzingel,16269312,W/UTIL,2800,DAL@CAR 01/30/2021 07:00PM ET,CAR,3.2
,,,,,,,,,,D,Brett Pesce (16270016),Brett Pesce,16270016,D/UTIL,2800,DAL@CAR 01/30/2021 07:00PM ET,CAR,3.98
,,,,,,,,,,D,Dante Fabbro (16270022),Dante Fabbro,16270022,D/UTIL,2800,NSH@TB 01/30/2021 07:00PM ET,NSH,6.71
,,,,,,,,,,C,Noel Acciari (16268822),Noel Acciari,16268822,C/UTIL,2800,FLA@DET 01/30/2021 07:00PM ET,FLA,4.52
,,,,,,,,,,RW,Joonas Donskoi (16269322),Joonas Donskoi,16269322,W/UTIL,2800,COL@MIN 01/30/2021 08:00PM ET,COL,6.26
,,,,,,,,,,D,Bowen Byram (16270020),Bowen Byram,16270020,D/UTIL,2800,COL@MIN 01/30/2021 08:00PM ET,COL,4.78
,,,,,,,,,,LW,Max Comtois (16269314),Max Comtois,16269314,W/UTIL,2800,STL@ANH 01/30/2021 09:00PM ET,ANH,6.52
,,,,,,,,,,D,Cam Fowler (16270018),Cam Fowler,16270018,D/UTIL,2800,STL@ANH 01/30/2021 09:00PM ET,ANH,5.02
,,,,,,,,,,D,Noah Hanifin (16270014),Noah Hanifin,16270014,D/UTIL,2800,CGY@MON 01/30/2021 07:00PM ET,CGY,4.82
,,,,,,,,,,LW,Jake Virtanen (16269320),Jake Virtanen,16269320,W/UTIL,2800,VAN@WPG 01/30/2021 10:00PM ET,VAN,3.42
,,,,,,,,,,LW,James Neal (16269316),James Neal,16269316,W/UTIL,2800,TOR@EDM 01/30/2021 07:00PM ET,EDM,6.88
,,,,,,,,,,C,Scott Laughton (16268824),Scott Laughton,16268824,C/UTIL,2700,NYI@PHI 01/30/2021 07:00PM ET,PHI,4.54
,,,,,,,,,,LW,Michael Raffl (16269330),Michael Raffl,16269330,W/UTIL,2700,NYI@PHI 01/30/2021 07:00PM ET,PHI,5.22
,,,,,,,,,,D,Jakub Zboril (16270030),Jakub Zboril,16270030,D/UTIL,2700,BOS@WAS 01/30/2021 07:00PM ET,BOS,3.14
,,,,,,,,,,C,Vladislav Namestnikov (16268826),Vladislav Namestnikov,16268826,C/UTIL,2700,FLA@DET 01/30/2021 07:00PM ET,DET,3.96
,,,,,,,,,,C,J.T. Compher (16268828),J.T. Compher,16268828,C/UTIL,2700,COL@MIN 01/30/2021 08:00PM ET,COL,3.21
,,,,,,,,,,LW,Jordan Greenway (16269328),Jordan Greenway,16269328,W/UTIL,2700,COL@MIN 01/30/2021 08:00PM ET,MIN,7.69
,,,,,,,,,,D,Jani Hakanpaa (16270024),Jani Hakanpaa,16270024,D/UTIL,2700,STL@ANH 01/30/2021 09:00PM ET,ANH,6.04
,,,,,,,,,,RW,Josh Leivo (16269324),Josh Leivo,16269324,W/UTIL,2700,CGY@MON 01/30/2021 07:00PM ET,CGY,2.58
,,,,,,,,,,D,Juuso Valimaki (16270026),Juuso Valimaki,16270026,D/UTIL,2700,CGY@MON 01/30/2021 07:00PM ET,CGY,6.47
,,,,,,,,,,D,Logan Stanley (16270028),Logan Stanley,16270028,D/UTIL,2700,VAN@WPG 01/30/2021 10:00PM ET,WPG,4.3
,,,,,,,,,,C,Adam Brooks (16268830),Adam Brooks,16268830,C/UTIL,2700,TOR@EDM 01/30/2021 07:00PM ET,TOR,10
,,,,,,,,,,LW,Dominik Kahun (16269326),Dominik Kahun,16269326,W/UTIL,2700,TOR@EDM 01/30/2021 07:00PM ET,EDM,3.68
,,,,,,,,,,RW,Kaapo Kakko (16269342),Kaapo Kakko,16269342,W/UTIL,2600,PIT@NYR 01/30/2021 07:00PM ET,NYR,5.19
,,,,,,,,,,RW,Brandon Tanev (16269344),Brandon Tanev,16269344,W/UTIL,2600,PIT@NYR 01/30/2021 07:00PM ET,PIT,5.25
,,,,,,,,,,D,Ryan Lindgren (16270034),Ryan Lindgren,16270034,D/UTIL,2600,PIT@NYR 01/30/2021 07:00PM ET,NYR,1.81
,,,,,,,,,,D,Erik Gustafsson (16270042),Erik Gustafsson,16270042,D/UTIL,2600,NYI@PHI 01/30/2021 07:00PM ET,PHI,6.19
,,,,,,,,,,D,Dmitry Orlov (16270046),Dmitry Orlov,16270046,D/UTIL,2600,BOS@WAS 01/30/2021 07:00PM ET,WAS,2.7
,,,,,,,,,,LW,Jason Dickinson (16269334),Jason Dickinson,16269334,W/UTIL,2600,DAL@CAR 01/30/2021 07:00PM ET,DAL,9.52
,,,,,,,,,,D,Brady Skjei (16270032),Brady Skjei,16270032,D/UTIL,2600,DAL@CAR 01/30/2021 07:00PM ET,CAR,2.95
,,,,,,,,,,C,Erik Haula (16268832),Erik Haula,16268832,C/UTIL,2600,NSH@TB 01/30/2021 07:00PM ET,NSH,3.89
,,,,,,,,,,C,Mathieu Joseph (16268836),Mathieu Joseph,16268836,C/UTIL,2600,NSH@TB 01/30/2021 07:00PM ET,TB,6.1
,,,,,,,,,,RW,Tyler Johnson (16269338),Tyler Johnson,16269338,W/UTIL,2600,NSH@TB 01/30/2021 07:00PM ET,TB,4.95
,,,,,,,,,,C,Frans Nielsen (16268834),Frans Nielsen,16268834,C/UTIL,2600,FLA@DET 01/30/2021 07:00PM ET,DET,4.07
,,,,,,,,,,D,Gustav Forsling (16270040),Gustav Forsling,16270040,D/UTIL,2600,FLA@DET 01/30/2021 07:00PM ET,FLA,3.8
,,,,,,,,,,LW,Marcus Johansson (16269336),Marcus Johansson,16269336,W/UTIL,2600,COL@MIN 01/30/2021 08:00PM ET,MIN,5.25
,,,,,,,,,,LW,Brandon Saad (16269340),Brandon Saad,16269340,W/UTIL,2600,COL@MIN 01/30/2021 08:00PM ET,COL,6.12
,,,,,,,,,,D,Jacob Larsson (16270036),Jacob Larsson,16270036,D/UTIL,2600,STL@ANH 01/30/2021 09:00PM ET,ANH,3.81
,,,,,,,,,,LW,Artturi Lehkonen (16269346),Artturi Lehkonen,16269346,W/UTIL,2600,CGY@MON 01/30/2021 07:00PM ET,MON,4.89
,,,,,,,,,,D,Nathan Beaulieu (16270038),Nathan Beaulieu,16270038,D/UTIL,2600,VAN@WPG 01/30/2021 10:00PM ET,WPG,4.5
,,,,,,,,,,LW,Ilya Mikheyev (16269332),Ilya Mikheyev,16269332,W/UTIL,2600,TOR@EDM 01/30/2021 07:00PM ET,TOR,3.94
,,,,,,,,,,D,Kris Russell (16270044),Kris Russell,16270044,D/UTIL,2600,TOR@EDM 01/30/2021 07:00PM ET,EDM,4.22
,,,,,,,,,,C,Brett Howden (16268842),Brett Howden,16268842,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,2.8
,,,,,,,,,,C,Mark Jankowski (16268856),Mark Jankowski,16268856,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,4.65
,,,,,,,,,,C,Kevin Rooney (16268872),Kevin Rooney,16268872,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,2.32
,,,,,,,,,,C,Sam Miletic (16268900),Sam Miletic,16268900,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Anthony Greco (16268904),Anthony Greco,16268904,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,C,Adam Johnson (16268998),Adam Johnson,16268998,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Frederick Gaudreau (16269000),Frederick Gaudreau,16269000,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Dominik Uher (16269002),Dominik Uher,16269002,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Radim Zohorna (16269004),Radim Zohorna,16269004,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Gabriel Fontaine (16269012),Gabriel Fontaine,16269012,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,C,Justin Richards (16269014),Justin Richards,16269014,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,C,Morgan Barron (16269016),Morgan Barron,16269016,C/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,LW,Drew O'Connor (16269440),Drew O'Connor,16269440,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,3.25
,,,,,,,,,,RW,Colton Sceviour (16269442),Colton Sceviour,16269442,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,4.28
,,,,,,,,,,LW,Brendan Lemieux (16269448),Brendan Lemieux,16269448,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,3.23
,,,,,,,,,,RW,Colin Blackwell (16269450),Colin Blackwell,16269450,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,7.67
,,,,,,,,,,LW,Sam Lafferty (16269514),Sam Lafferty,16269514,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,2
,,,,,,,,,,RW,Julien Gauthier (16269520),Julien Gauthier,16269520,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,2
,,,,,,,,,,LW,Zach Aston-Reese (16269586),Zach Aston-Reese,16269586,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,LW,Sam Poulin (16269688),Sam Poulin,16269688,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Nathan Legare (16269690),Nathan Legare,16269690,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Pontus Aberg (16269692),Pontus Aberg,16269692,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,LW,Phil Varone (16269694),Phil Varone,16269694,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,LW,Jordan Nolan (16269696),Jordan Nolan,16269696,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Kevin Roy (16269698),Kevin Roy,16269698,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Thomas Di Pauli (16269700),Thomas Di Pauli,16269700,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Josh Currie (16269702),Josh Currie,16269702,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Kasper Bjorkqvist (16269704),Kasper Bjorkqvist,16269704,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Anthony Angello (16269706),Anthony Angello,16269706,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Jonny Brodzinski (16269722),Jonny Brodzinski,16269722,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,LW,Matt Beleskey (16269724),Matt Beleskey,16269724,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,RW,Vitali Kravtsov (16269726),Vitali Kravtsov,16269726,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,LW,Tim Gettinger (16269728),Tim Gettinger,16269728,W/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,John Marino (16270058),John Marino,16270058,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,2.05
,,,,,,,,,,D,K'Andre Miller (16270062),K'Andre Miller,16270062,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,4.81
,,,,,,,,,,D,Kevin Czuczman (16270092),Kevin Czuczman,16270092,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,2.8
,,,,,,,,,,D,Chad Ruhwedel (16270094),Chad Ruhwedel,16270094,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,2.19
,,,,,,,,,,D,Jack Johnson (16270096),Jack Johnson,16270096,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,2.28
,,,,,,,,,,D,Yannick Weber (16270148),Yannick Weber,16270148,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,D,Anthony Bitetto (16270154),Anthony Bitetto,16270154,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Brendan Smith (16270156),Brendan Smith,16270156,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,3.08
,,,,,,,,,,D,Marcus Pettersson (16270204),Marcus Pettersson,16270204,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,4.88
,,,,,,,,,,D,Mike Matheson (16270206),Mike Matheson,16270206,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,2.8
,,,,,,,,,,D,Libor Hajek (16270208),Libor Hajek,16270208,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Juuso Riikola (16270238),Juuso Riikola,16270238,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,1.4
,,,,,,,,,,D,Zach Trotman (16270248),Zach Trotman,16270248,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,D,Cam Lee (16270330),Cam Lee,16270330,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,D,Josh Maniscalco (16270332),Josh Maniscalco,16270332,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,PIT,0
,,,,,,,,,,D,Matthew Robertson (16270346),Matthew Robertson,16270346,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Brandon Crawley (16270348),Brandon Crawley,16270348,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Tarmo Reunanen (16270350),Tarmo Reunanen,16270350,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Darren Raddysh (16270352),Darren Raddysh,16270352,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Yegor Rykov (16270354),Yegor Rykov,16270354,D/UTIL,2500,PIT@NYR 01/30/2021 07:00PM ET,NYR,0
,,,,,,,,,,C,Andy Andreoff (16268868),Andy Andreoff,16268868,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Casey Cizikas (16268870),Casey Cizikas,16268870,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,3.51
,,,,,,,,,,C,Connor Bunnaman (16268898),Connor Bunnaman,16268898,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,3.08
,,,,,,,,,,C,Austin Czarnik (16268902),Austin Czarnik,16268902,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,C,Morgan Frost (16268930),Morgan Frost,16268930,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Mikhail S. Vorobyov (16268994),Mikhail S. Vorobyov,16268994,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,German Rubtsov (16268996),German Rubtsov,16268996,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Mason Jobst (16269006),Mason Jobst,16269006,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,C,Cole Bardreau (16269008),Cole Bardreau,16269008,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,C,Tanner Fritz (16269010),Tanner Fritz,16269010,C/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Cal Clutterbuck (16269362),Cal Clutterbuck,16269362,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,3.54
,,,,,,,,,,RW,Ross Johnston (16269382),Ross Johnston,16269382,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,1.15
,,,,,,,,,,LW,Leo Komarov (16269384),Leo Komarov,16269384,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,1.4
,,,,,,,,,,RW,Nicolas Aube-Kubel (16269438),Nicolas Aube-Kubel,16269438,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,3.9
,,,,,,,,,,RW,Kieffer Bellows (16269444),Kieffer Bellows,16269444,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,2.18
,,,,,,,,,,LW,Matt Martin (16269446),Matt Martin,16269446,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,1.84
,,,,,,,,,,RW,Samuel Morin (16269510),Samuel Morin,16269510,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,Carsen Twarynski (16269512),Carsen Twarynski,16269512,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Otto Koivula (16269516),Otto Koivula,16269516,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,LW,Michael Dal Colle (16269518),Michael Dal Colle,16269518,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Wade Allison (16269584),Wade Allison,16269584,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,Oliver Wahlstrom (16269588),Oliver Wahlstrom,16269588,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,10
,,,,,,,,,,LW,Dmytro Timashov (16269598),Dmytro Timashov,16269598,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Chris Stewart (16269676),Chris Stewart,16269676,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Tyson Foerster (16269678),Tyson Foerster,16269678,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Linus Sandin (16269680),Linus Sandin,16269680,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,David Kase (16269682),David Kase,16269682,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Maxim Sushko (16269684),Maxim Sushko,16269684,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,Matthew Strome (16269686),Matthew Strome,16269686,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,A.J. Greer (16269708),A.J. Greer,16269708,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Simon Holmstrom (16269710),Simon Holmstrom,16269710,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Travis St. Denis (16269712),Travis St. Denis,16269712,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Tom Kuhnhackl (16269714),Tom Kuhnhackl,16269714,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,LW,Bobo Carpenter (16269716),Bobo Carpenter,16269716,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Joshua Ho-Sang (16269718),Joshua Ho-Sang,16269718,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,LW,Andrew Ladd (16269720),Andrew Ladd,16269720,W/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Justin Braun (16270056),Justin Braun,16270056,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,3.71
,,,,,,,,,,D,Scott Mayfield (16270060),Scott Mayfield,16270060,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,4
,,,,,,,,,,D,Robert Hagg (16270088),Robert Hagg,16270088,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,2.56
,,,,,,,,,,D,Nate Prosser (16270090),Nate Prosser,16270090,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,16.9
,,,,,,,,,,D,Mark Friedman (16270146),Mark Friedman,16270146,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0.5
,,,,,,,,,,D,Sebastian Aho (16270150),Sebastian Aho,16270150,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Thomas Hickey (16270152),Thomas Hickey,16270152,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Philippe Myers (16270202),Philippe Myers,16270202,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,2.52
,,,,,,,,,,D,Egor Zamula (16270320),Egor Zamula,16270320,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Derrick Pouliot (16270322),Derrick Pouliot,16270322,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Wyatte Wylie (16270324),Wyatte Wylie,16270324,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Tyler Wotherspoon (16270326),Tyler Wotherspoon,16270326,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Chris Bigras (16270328),Chris Bigras,16270328,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Parker Wotherspoon (16270334),Parker Wotherspoon,16270334,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Samuel Bolduc (16270336),Samuel Bolduc,16270336,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Bode Wilde (16270338),Bode Wilde,16270338,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Grant Hutton (16270340),Grant Hutton,16270340,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Mitch Vande Sompel (16270342),Mitch Vande Sompel,16270342,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Seth Helgeson (16270344),Seth Helgeson,16270344,D/UTIL,2500,NYI@PHI 01/30/2021 07:00PM ET,NYI,0
,,,,,,,,,,C,Nic Dowd (16268844),Nic Dowd,16268844,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,4.71
,,,,,,,,,,C,Par Lindholm (16268852),Par Lindholm,16268852,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Michael Sgarbossa (16268860),Michael Sgarbossa,16268860,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,4.65
,,,,,,,,,,C,Sean Kuraly (16268880),Sean Kuraly,16268880,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,4.31
,,,,,,,,,,C,Greg McKegg (16268914),Greg McKegg,16268914,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Brian Pinho (16268920),Brian Pinho,16268920,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,2.9
,,,,,,,,,,C,Shane Gersich (16268938),Shane Gersich,16268938,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,C,Liam O'Brien (16268940),Liam O'Brien,16268940,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,C,Philippe Maillet (16268942),Philippe Maillet,16268942,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,C,Garrett Pilon (16268944),Garrett Pilon,16268944,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,C,Oskar Steen (16269062),Oskar Steen,16269062,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Cameron Hughes (16269064),Cameron Hughes,16269064,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Jakub Lauko (16269066),Jakub Lauko,16269066,C/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,RW,Richard Panik (16269356),Richard Panik,16269356,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,4.01
,,,,,,,,,,LW,Conor Sheary (16269358),Conor Sheary,16269358,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,5.1
,,,,,,,,,,LW,Carl Hagelin (16269366),Carl Hagelin,16269366,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,3.18
,,,,,,,,,,RW,Garnet Hathaway (16269368),Garnet Hathaway,16269368,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,4.36
,,,,,,,,,,LW,Trent Frederic (16269398),Trent Frederic,16269398,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,2.59
,,,,,,,,,,RW,Daniel Sprong (16269412),Daniel Sprong,16269412,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,5.22
,,,,,,,,,,LW,Daniel Carr (16269414),Daniel Carr,16269414,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,7.35
,,,,,,,,,,LW,Anders Bjork (16269470),Anders Bjork,16269470,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,1.36
,,,,,,,,,,RW,Chris Wagner (16269472),Chris Wagner,16269472,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,5.39
,,,,,,,,,,LW,Connor McMichael (16269490),Connor McMichael,16269490,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,1.5
,,,,,,,,,,LW,Beck Malenstyn (16269602),Beck Malenstyn,16269602,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
