Race,Date,Track Name,Laps,Track Length,Finishing Position,Starting Position,Driver,Car Brand,Laps Led,Qualifying Rank,Qualifying Time,Qualifying Speed,Practice Rank,Practice Time,Practice Speed,Pass Differential,Quality Passes,Driver Rating,Fastest Laps,Fantasy Points,Qualifying/Practice Rank
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,20,22,Jeff Burton,Chevrolet,1,22,29.145   ,190.221   ,-1,-1,-1,5,31,75.1,4,28.25,22
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,21,20,Denny Hamlin,Toyota,32,20,29.114   ,190.424   ,-1,-1,-1,21,55,106.4,23,41.5,20
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,22,21,Bobby Labonte,Chevrolet,0,21,29.138   ,190.267   ,-1,-1,-1,-19,11,54,0,21,21
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,23,18,Clint Bowyer,Chevrolet,4,18,29.093   ,190.561   ,-1,-1,-1,-2,32,64.3,4,19,18
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,24,30,Mike Bliss,Chevrolet,1,30,29.311   ,189.144   ,-1,-1,-1,-20,0,49.4,0,26.25,30
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,25,2,Kyle Busch,Toyota,22,2,28.833   ,192.280   ,-1,-1,-1,-13,40,72.8,6,4.5,2
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,26,37,David Gilliland,Ford,1,38,29.436   ,188.341   ,-1,-1,-1,-2,4,54.6,0,29.25,38
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,27,19,"Martin Truex, Jr.",Toyota,0,19,29.095   ,190.548   ,-1,-1,-1,-41,77,79.9,0,9,19
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,28,36,"Sam Hornish, Jr.",Dodge,0,36,29.338   ,188.970   ,-1,-1,-1,8,46,62.7,5,26.5,36
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,29,24,Jamie McMurray,Chevrolet,0,24,29.192   ,189.915   ,-1,-1,-1,12,55,63.1,0,10,24
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,30,40,Travis Kvapil,Ford,0,44,29.898   ,185.430   ,-1,-1,-1,-8,0,39.3,2,25,44
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,31,41,Kevin Conway,Ford,0,45,29.998   ,184.812   ,-1,-1,-1,-5,0,30.5,0,23,45
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,32,42,Boris Said,Ford,0,46,30.309   ,182.916   ,-1,-1,-1,9,0,31.5,0,22,46
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,33,4,Mark Martin,Chevrolet,0,4,28.903   ,191.814   ,-1,-1,-1,7,19,58.5,3,-16.5,4
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,34,31,Max Papis,Toyota,0,31,29.316   ,189.112   ,-1,-1,-1,-7,0,33.2,1,7.5,31
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,35,29,Joey Logano,Toyota,0,29,29.304   ,189.189   ,-1,-1,-1,5,0,43,4,5,29
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,36,28,Brad Keselowski,Dodge,0,28,29.245   ,189.571   ,-1,-1,-1,28,45,76.5,10,5,28
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,37,17,David Ragan,Ford,0,17,29.091   ,190.574   ,-1,-1,-1,5,7,53.1,0,-13,17
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,38,33,Joe Nemechek,Toyota,1,33,29.324   ,189.060   ,-1,-1,-1,-16,0,37.6,0,1.25,33
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,39,10,Carl Edwards,Ford,0,10,29.013   ,191.087   ,-1,-1,-1,-2,10,53,2,-23,10
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,40,9,David Reutimann,Toyota,0,9,28.998   ,191.186   ,-1,-1,-1,-37,12,63.9,2,-26,9
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,41,27,Dave Blaney,Toyota,0,27,29.242   ,189.590   ,-1,-1,-1,-5,0,31.9,0,-14,27
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,42,43,Michael McDowell,Toyota,0,37,29.371   ,188.758   ,-1,-1,-1,-15,0,28.4,0,1,37
2010_Kobalt_Tools_500,3/7/2010,Atlanta Motor Speedway,325,1.54,43,39,Robby Gordon,Toyota,0,42,29.742   ,186.403   ,-1,-1,-1,-7,0,25.3,0,-4,42
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,1,4,Jimmie Johnson,Chevrolet,84,4,15.497   ,123.818   ,-1,-1,-1,7,33,132.4,76,108,4
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,2,11,Tony Stewart,Chevrolet,1,11,15.569   ,123.245   ,-1,-1,-1,17,66,107.1,33,67.75,11
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,3,2,Kurt Busch,Dodge,278,2,15.492   ,123.857   ,-1,-1,-1,9,29,140.3,71,145,2
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,4,25,Greg Biffle,Ford,78,25,15.678   ,122.388   ,-1,-1,-1,19,46,116.4,26,93.5,25
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,5,7,Matt Kenseth,Ford,0,7,15.537   ,123.499   ,-1,-1,-1,-7,51,96.8,3,42.5,7
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,6,8,Carl Edwards,Ford,0,8,15.549   ,123.403   ,-1,-1,-1,-3,49,88,4,42,8
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,7,18,"Dale Earnhardt, Jr.",Chevrolet,0,18,15.614   ,122.890   ,-1,-1,-1,19,33,90.3,8,52,18
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,8,17,Jamie McMurray,Chevrolet,0,17,15.614   ,122.890   ,-1,-1,-1,25,69,105.9,21,55.5,17
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,9,38,Kyle Busch,Toyota,0,38,15.845   ,121.098   ,-1,-1,-1,24,13,76.4,4,66,38
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,10,14,Jeff Burton,Chevrolet,2,14,15.609   ,122.929   ,-1,-1,-1,13,84,97.9,11,44,14
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,11,33,Kevin Harvick,Chevrolet,0,33,15.792   ,121.505   ,-1,-1,-1,21,18,72.2,2,56,33
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,12,19,"Martin Truex, Jr.",Toyota,0,19,15.625   ,122.803   ,-1,-1,-1,5,50,88,10,44,19
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,13,36,Brad Keselowski,Dodge,26,36,15.841   ,121.129   ,-1,-1,-1,-19,70,87.7,4,62.5,36
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,14,5,Jeff Gordon,Chevrolet,0,5,15.512   ,123.698   ,-1,-1,-1,-13,38,91.6,8,25,5
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,15,28,Brian Vickers,Toyota,0,28,15.701   ,122.209   ,-1,-1,-1,24,36,80.4,2,43,28
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,16,21,Ryan Newman,Chevrolet,0,21,15.638   ,122.701   ,-1,-1,-1,8,24,74,0,33,21
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,17,23,A.J. Allmendinger,Ford,0,23,15.659   ,122.537   ,-1,-1,-1,10,14,70.3,1,33.5,23
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,18,12,Paul Menard,Ford,0,12,15.579   ,123.166   ,-1,-1,-1,-18,62,82.6,5,22.5,12
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,19,15,Denny Hamlin,Toyota,0,15,15.612   ,122.905   ,-1,-1,-1,-3,12,63.7,0,21,15
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,20,37,Elliott Sadler,Ford,0,37,15.844   ,121.106   ,-1,-1,-1,-14,6,54,0,41,37
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,21,43,Bobby Labonte,Chevrolet,0,44,16.193   ,118.496   ,-1,-1,-1,5,0,49.4,0,45,44
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,22,32,Robby Gordon,Toyota,0,32,15.786   ,121.551   ,-1,-1,-1,2,0,43.6,0,32,32
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,23,16,David Gilliland,Ford,0,16,15.613   ,122.898   ,-1,-1,-1,-1,5,46.4,0,14,16
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,24,31,David Stremme,Ford,0,31,15.783   ,121.574   ,-1,-1,-1,-29,1,48.6,1,27.5,31
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,25,41,Travis Kvapil,Ford,0,41,15.868   ,120.923   ,-1,-1,-1,9,0,44.9,0,35,41
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,26,6,Juan Pablo Montoya,Chevrolet,29,6,15.521   ,123.626   ,-1,-1,-1,-11,18,86.1,13,11.75,6
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,27,1,Joey Logano,Toyota,2,1,15.396   ,124.630   ,-1,-1,-1,-32,8,92,10,-3.5,1
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,28,42,Kevin Conway,Ford,0,45,16.268   ,117.949   ,-1,-1,-1,0,0,34.8,0,30,45
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,29,30,David Ragan,Ford,0,30,15.733   ,121.960   ,-1,-1,-1,13,10,61.7,0,16,30
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,30,34,Casey Mears,Chevrolet,0,34,15.823   ,121.267   ,-1,-1,-1,0,0,33.5,0,18,34
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,31,29,Scott Speed,Toyota,0,29,15.711   ,122.131   ,-1,-1,-1,-10,1,55.6,1,11.5,29
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,32,22,"Sam Hornish, Jr.",Dodge,0,22,15.647   ,122.631   ,-1,-1,-1,-25,10,54.2,0,2,22
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,33,9,Marcos Ambrose,Toyota,0,9,15.561   ,123.308   ,-1,-1,-1,44,45,63.9,20,-3,9
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,34,24,Kasey Kahne,Ford,0,24,15.675   ,122.411   ,-1,-1,-1,-8,6,55.5,8,4,24
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,35,13,Mark Martin,Chevrolet,0,13,15.587   ,123.103   ,-1,-1,-1,7,32,89.6,37,5.5,13
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,36,20,Regan Smith,Chevrolet,0,20,15.627   ,122.787   ,-1,-1,-1,-17,1,47.7,0,-8,20
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,37,40,Terry Cook,Dodge,0,40,15.850   ,121.060   ,-1,-1,-1,8,0,30,1,10.5,40
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,38,10,David Reutimann,Toyota,0,10,15.566   ,123.269   ,-1,-1,-1,-23,20,81.8,7,-18.5,10
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,39,27,Aric Almirola,Chevrolet,0,27,15.698   ,122.232   ,-1,-1,-1,-13,0,34.9,0,-7,27
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,40,26,Clint Bowyer,Chevrolet,0,26,15.684   ,122.341   ,-1,-1,-1,-1,0,45.6,0,-10,26
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,41,39,Michael Waltrip,Toyota,0,39,15.848   ,121.075   ,-1,-1,-1,4,0,35.7,0,-2,39
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,42,3,Dave Blaney,Toyota,0,3,15.493   ,123.849   ,-1,-1,-1,-38,0,28.3,0,-39,3
2010_Food_City_500,3/21/2010,Bristol Motor Speedway,500,0.533,43,35,Joe Nemechek,Toyota,0,35,15.833   ,121.190   ,-1,-1,-1,-8,0,25.4,0,-8,35
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,1,19,Denny Hamlin,Toyota,172,-1,-1,-1,-1,-1,-1,51,52,130.9,89,151.5,19
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,2,17,Joey Logano,Toyota,0,-1,-1,-1,-1,-1,-1,12,68,100.7,2,58,17
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,3,11,Jeff Gordon,Chevrolet,92,-1,-1,-1,-1,-1,-1,8,44,121.3,44,94,11
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,4,26,Ryan Newman,Chevrolet,0,-1,-1,-1,-1,-1,-1,17,39,97.3,5,64.5,26
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,5,20,"Martin Truex, Jr.",Toyota,0,-1,-1,-1,-1,-1,-1,9,57,90.9,1,54.5,20
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,6,14,Brian Vickers,Toyota,0,-1,-1,-1,-1,-1,-1,-3,49,86.6,2,47,14
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,7,12,Clint Bowyer,Chevrolet,0,-1,-1,-1,-1,-1,-1,-1,49,102.7,8,46,12
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,8,13,Carl Edwards,Ford,0,-1,-1,-1,-1,-1,-1,1,63,88.9,0,41,13
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,9,3,Jimmie Johnson,Chevrolet,0,-1,-1,-1,-1,-1,-1,-1,55,105.1,9,33.5,3
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,10,4,Greg Biffle,Ford,0,-1,-1,-1,-1,-1,-1,-4,11,71.9,0,28,4
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,11,31,Marcos Ambrose,Toyota,0,-1,-1,-1,-1,-1,-1,13,9,66.6,9,57.5,31
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,12,30,Brad Keselowski,Dodge,0,-1,-1,-1,-1,-1,-1,-2,25,72.7,1,50.5,30
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,13,33,"Sam Hornish, Jr.",Dodge,0,-1,-1,-1,-1,-1,-1,15,7,65.7,0,51,33
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,14,9,Paul Menard,Ford,0,-1,-1,-1,-1,-1,-1,-23,40,74.1,0,25,9
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,15,8,"Dale Earnhardt, Jr.",Chevrolet,0,-1,-1,-1,-1,-1,-1,8,62,91,5,24.5,8
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,16,27,David Ragan,Ford,0,-1,-1,-1,-1,-1,-1,7,9,70.6,0,39,27
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,17,23,Kasey Kahne,Ford,0,-1,-1,-1,-1,-1,-1,5,16,73.4,0,33,23
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,18,2,Matt Kenseth,Ford,0,-1,-1,-1,-1,-1,-1,-18,29,84.3,2,11,2
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,19,35,David Gilliland,Ford,1,-1,-1,-1,-1,-1,-1,-10,0,51.5,0,41.25,35
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,20,7,Jeff Burton,Chevrolet,140,-1,-1,-1,-1,-1,-1,4,46,118,79,85.5,7
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,21,16,Mark Martin,Chevrolet,25,-1,-1,-1,-1,-1,-1,7,38,97.1,34,41.25,16
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,22,10,Kyle Busch,Toyota,0,-1,-1,-1,-1,-1,-1,-3,48,91.6,29,24.5,10
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,23,6,Kurt Busch,Dodge,19,-1,-1,-1,-1,-1,-1,-20,34,95,24,20.75,6
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,24,25,Elliott Sadler,Ford,0,-1,-1,-1,-1,-1,-1,-2,0,54.5,0,21,25
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,25,39,Mike Bliss,Chevrolet,0,-1,-1,-1,-1,-1,-1,19,0,45.8,1,33.5,39
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,26,5,Tony Stewart,Chevrolet,0,-1,-1,-1,-1,-1,-1,8,9,67.7,7,0.5,5
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,27,34,Travis Kvapil,Ford,2,-1,-1,-1,-1,-1,-1,3,0,43.1,0,24.5,34
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,28,24,David Reutimann,Toyota,0,-1,-1,-1,-1,-1,-1,-2,9,64.9,1,12.5,24
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,29,29,Bobby Labonte,Chevrolet,0,-1,-1,-1,-1,-1,-1,15,0,50.4,0,15,29
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,30,15,Jamie McMurray,Chevrolet,0,-1,-1,-1,-1,-1,-1,-16,28,71.6,2,0,15
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,31,32,Kevin Conway,Ford,0,-1,-1,-1,-1,-1,-1,-11,0,33.3,0,14,32
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,32,28,Regan Smith,Chevrolet,0,-1,-1,-1,-1,-1,-1,-18,0,41.1,0,8,28
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,33,18,Scott Speed,Toyota,0,-1,-1,-1,-1,-1,-1,-18,0,37.4,0,-4,18
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,34,38,Robby Gordon,Toyota,0,-1,-1,-1,-1,-1,-1,15,0,36.8,6,17,38
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,35,1,Kevin Harvick,Chevrolet,57,-1,-1,-1,-1,-1,-1,-33,5,97.5,12,-4.75,1
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,36,22,Juan Pablo Montoya,Chevrolet,0,-1,-1,-1,-1,-1,-1,-12,6,62.5,41,14.5,22
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,37,36,David Stremme,Ford,0,-1,-1,-1,-1,-1,-1,-9,0,40.9,0,6,36
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,38,21,A.J. Allmendinger,Ford,0,-1,-1,-1,-1,-1,-1,-8,0,51.5,0,-11,21
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,39,43,Joe Nemechek,Toyota,0,-1,-1,-1,-1,-1,-1,4,0,32.2,0,9,43
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,40,40,Max Papis,Toyota,0,-1,-1,-1,-1,-1,-1,-2,0,32.5,0,4,40
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,41,37,Aric Almirola,Chevrolet,0,-1,-1,-1,-1,-1,-1,-1,0,33.5,0,-4,37
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,42,42,Dave Blaney,Toyota,0,-1,-1,-1,-1,-1,-1,-2,0,27.4,0,0,42
2010_Goody's_Fast_Pain_Relief_500,3/29/2010,Martinsville Speedway,500,0.526,43,41,Michael McDowell,Toyota,0,-1,-1,-1,-1,-1,-1,-2,0,29.3,3,-0.5,41
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,1,14,Ryan Newman,Chevrolet,4,14,27.065   ,133.013   ,-1,-1,-1,3,38,110.5,6,63,14
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,2,10,Jeff Gordon,Chevrolet,3,10,27.017   ,133.249   ,-1,-1,-1,8,33,113.6,16,58.75,10
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,3,16,Jimmie Johnson,Chevrolet,113,16,27.087   ,132.905   ,-1,-1,-1,21,29,130.6,52,108.25,16
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,4,23,Mark Martin,Chevrolet,0,23,27.122   ,132.734   ,-1,-1,-1,3,13,87.9,0,59,23
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,5,7,Juan Pablo Montoya,Chevrolet,104,7,26.999   ,133.338   ,-1,-1,-1,11,27,128.8,57,95.5,7
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,6,27,Matt Kenseth,Ford,1,27,27.169   ,132.504   ,-1,-1,-1,-5,23,104.1,10,64.25,27
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,7,9,Carl Edwards,Ford,0,9,27.016   ,133.254   ,-1,-1,-1,4,40,97,3,40.5,9
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,8,17,Kyle Busch,Toyota,113,17,27.090   ,132.890   ,-1,-1,-1,15,33,121.3,53,99.75,17
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,9,25,Clint Bowyer,Chevrolet,0,25,27.148   ,132.606   ,-1,-1,-1,5,32,103.8,4,53,25
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,10,6,Joey Logano,Toyota,0,6,26.981   ,133.427   ,-1,-1,-1,5,28,111,13,36.5,6
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,11,4,Marcos Ambrose,Toyota,0,4,26.903   ,133.814   ,-1,-1,-1,1,37,87.3,3,27.5,4
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,12,5,"Dale Earnhardt, Jr.",Chevrolet,0,5,26.938   ,133.640   ,-1,-1,-1,-21,12,80,0,25,5
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,13,24,Kevin Harvick,Chevrolet,0,24,27.125   ,132.719   ,-1,-1,-1,6,31,95.1,3,43.5,24
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,14,33,Robby Gordon,Toyota,0,33,27.261   ,132.057   ,-1,-1,-1,27,17,78,1,49.5,33
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,15,1,A.J. Allmendinger,Ford,17,1,26.731   ,134.675   ,-1,-1,-1,-18,31,90.6,6,22.25,1
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,16,22,Brad Keselowski,Dodge,0,22,27.119   ,132.748   ,-1,-1,-1,8,18,66.1,1,34.5,22
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,17,8,"Martin Truex, Jr.",Toyota,0,8,27.008   ,133.294   ,-1,-1,-1,2,26,79.3,28,32,8
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,18,3,"Sam Hornish, Jr.",Dodge,0,3,26.826   ,134.198   ,-1,-1,-1,-15,31,85.5,7,14.5,3
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,19,29,David Ragan,Ford,0,29,27.206   ,132.324   ,-1,-1,-1,-9,1,67,0,35,29
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,20,39,David Reutimann,Toyota,0,42,27.540   ,130.719   ,-1,-1,-1,12,7,69.4,0,43,42
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,21,2,Scott Speed,Toyota,0,2,26.791   ,134.373   ,-1,-1,-1,-27,4,63.6,0,4,2
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,22,30,Greg Biffle,Ford,0,30,27.211   ,132.299   ,-1,-1,-1,-10,0,59.9,0,30,30
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,23,11,Tony Stewart,Chevrolet,15,11,27.024   ,133.215   ,-1,-1,-1,-14,21,81,3,14.25,11
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,24,13,Jamie McMurray,Chevrolet,0,13,27.042   ,133.126   ,-1,-1,-1,23,13,65.4,6,12,13
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,25,15,Jeff Burton,Chevrolet,0,15,27.073   ,132.974   ,-1,-1,-1,2,36,78.8,4,11,15
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,26,28,Regan Smith,Chevrolet,0,28,27.182   ,132.441   ,-1,-1,-1,-15,0,55.3,0,20,28
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,27,40,Bobby Labonte,Chevrolet,0,44,27.669   ,130.110   ,-1,-1,-1,8,0,50.7,3,31.5,44
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,28,35,Scott Riggs,Chevrolet,0,35,27.300   ,131.868   ,-1,-1,-1,28,12,51.4,0,23,35
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,29,32,Paul Menard,Ford,0,32,27.239   ,132.163   ,-1,-1,-1,3,0,48.5,0,18,32
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,30,26,Denny Hamlin,Toyota,0,26,27.155   ,132.572   ,-1,-1,-1,9,4,61.7,8,14,26
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,31,38,Elliott Sadler,Ford,0,40,27.410   ,131.339   ,-1,-1,-1,-2,0,42.1,13,26.5,40
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,32,36,David Gilliland,Ford,1,36,27.308   ,131.830   ,-1,-1,-1,5,0,44.6,0,16.25,36
2010_Subway_Fresh_Fit_600,4/10/2010,Phoenix Raceway,375,1,33,42,Kevin Conway,Ford,0,47,28.226   ,127.542   ,-1,-1,-1,-7,0,30.8,0,20,47
