C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,C,Laurent Dauphin (16292829),Laurent Dauphin,16292829,C/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,C,Kevin Lynch (16292831),Kevin Lynch,16292831,C/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,C,Tyler Graovac (16292833),Tyler Graovac,16292833,C/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,C,Reid Boucher (16292835),Reid Boucher,16292835,C/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,LW,Adam Gaudette (16293019),Adam Gaudette,16293019,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,4.95
,,,,,,,,,,RW,Zack MacEwen (16293021),Zack MacEwen,16293021,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,3.45
,,,,,,,,,,LW,Artturi Lehkonen (16293043),Artturi Lehkonen,16293043,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,5
,,,,,,,,,,RW,Paul Byron (16293045),Paul Byron,16293045,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,2.91
,,,,,,,,,,LW,Antoine Roussel (16293047),Antoine Roussel,16293047,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,2.34
,,,,,,,,,,LW,Michael Frolik (16293077),Michael Frolik,16293077,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,RW,Loui Eriksson (16293079),Loui Eriksson,16293079,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,LW,Marc Michaelis (16293101),Marc Michaelis,16293101,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,RW,Justin Bailey (16293103),Justin Bailey,16293103,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,RW,Micheal Ferland (16293117),Micheal Ferland,16293117,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,LW,Jake Lucchini (16293133),Jake Lucchini,16293133,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,RW,Alex Belzile (16293135),Alex Belzile,16293135,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,RW,Jordan Weal (16293137),Jordan Weal,16293137,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Charles Hudon (16293139),Charles Hudon,16293139,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,RW,Dale Weise (16293141),Dale Weise,16293141,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Joel Teasdale (16293143),Joel Teasdale,16293143,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Lukas Vejdemo (16293145),Lukas Vejdemo,16293145,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Brandon Baddock (16293147),Brandon Baddock,16293147,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Sven Baertschi (16293149),Sven Baertschi,16293149,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,LW,Nikolay Goldobin (16293151),Nikolay Goldobin,16293151,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,RW,Lukas Jasek (16293153),Lukas Jasek,16293153,W/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,D,Jalen Chatfield (16293335),Jalen Chatfield,16293335,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,1.12
,,,,,,,,,,D,Cale Fleury (16293359),Cale Fleury,16293359,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Victor Mete (16293361),Victor Mete,16293361,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Guillaume Brisebois (16293363),Guillaume Brisebois,16293363,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,D,Olli Juolevi (16293365),Olli Juolevi,16293365,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,4.2
,,,,,,,,,,D,Jack Rathbone (16293389),Jack Rathbone,16293389,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,D,Brogan Rafferty (16293391),Brogan Rafferty,16293391,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,7.8
,,,,,,,,,,D,Christian Folin (16293421),Christian Folin,16293421,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Karl Alzner (16293423),Karl Alzner,16293423,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Otto Leskinen (16293425),Otto Leskinen,16293425,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Xavier Ouellet (16293427),Xavier Ouellet,16293427,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Gustav Olofsson (16293429),Gustav Olofsson,16293429,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Nikita Tryamkin (16293431),Nikita Tryamkin,16293431,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,D,Josh Teves (16293433),Josh Teves,16293433,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,D,Ashton Sautner (16293435),Ashton Sautner,16293435,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,D,Oscar Fantenberg (16293437),Oscar Fantenberg,16293437,D/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,C,Derek Ryan (16292787),Derek Ryan,16292787,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,2.1
,,,,,,,,,,C,David Gustafsson (16292789),David Gustafsson,16292789,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0.5
,,,,,,,,,,C,Nate Thompson (16292813),Nate Thompson,16292813,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0.38
,,,,,,,,,,C,Bryan Little (16292817),Bryan Little,16292817,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,C,Matthew Phillips (16292845),Matthew Phillips,16292845,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,C,Glenn Gawdin (16292847),Glenn Gawdin,16292847,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,C,Byron Froese (16292849),Byron Froese,16292849,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,C,Adam Ruzicka (16292851),Adam Ruzicka,16292851,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,C,Connor Zary (16292853),Connor Zary,16292853,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,C,Mathias Emilio Pettersen (16292855),Mathias Emilio Pettersen,16292855,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,C,Nicholas Shore (16292857),Nicholas Shore,16292857,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,C,Michael Spacek (16292859),Michael Spacek,16292859,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,C,Mark Letestu (16292861),Mark Letestu,16292861,C/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,RW,Josh Leivo (16293027),Josh Leivo,16293027,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,2.64
,,,,,,,,,,LW,Sam Bennett (16293029),Sam Bennett,16293029,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,3.01
,,,,,,,,,,RW,Mason Appleton (16293031),Mason Appleton,16293031,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,5.35
,,,,,,,,,,LW,Mathieu Perreault (16293033),Mathieu Perreault,16293033,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,4.05
,,,,,,,,,,RW,Joakim Nordstrom (16293053),Joakim Nordstrom,16293053,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,1.72
,,,,,,,,,,LW,Milan Lucic (16293055),Milan Lucic,16293055,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,5.41
,,,,,,,,,,LW,Jansen Harkins (16293057),Jansen Harkins,16293057,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0.86
,,,,,,,,,,RW,Trevor Lewis (16293059),Trevor Lewis,16293059,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,2.7
,,,,,,,,,,RW,Dominik Simon (16293083),Dominik Simon,16293083,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0.86
,,,,,,,,,,LW,Zac Rinaldo (16293085),Zac Rinaldo,16293085,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,RW,Kristian Vesalainen (16293087),Kristian Vesalainen,16293087,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,1.3
,,,,,,,,,,RW,Buddy Robinson (16293105),Buddy Robinson,16293105,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,LW,Dominic Toninato (16293107),Dominic Toninato,16293107,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,LW,Justin Kirkland (16293161),Justin Kirkland,16293161,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,RW,Spencer Foo (16293163),Spencer Foo,16293163,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,LW,Dmitry Zavgorodniy (16293165),Dmitry Zavgorodniy,16293165,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,LW,Jakob Pelletier (16293167),Jakob Pelletier,16293167,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,RW,Brett Ritchie (16293169),Brett Ritchie,16293169,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,RW,Andrei Chibisov (16293171),Andrei Chibisov,16293171,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,LW,Marko Dano (16293173),Marko Dano,16293173,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,LW,C.J. Suess (16293175),C.J. Suess,16293175,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,RW,JC Lipon (16293177),JC Lipon,16293177,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,LW,Gabriel Bourque (16293179),Gabriel Bourque,16293179,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,LW,Joona Luoto (16293181),Joona Luoto,16293181,W/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,D,Noah Hanifin (16293325),Noah Hanifin,16293325,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,4.56
,,,,,,,,,,D,Nikita Nesterov (16293341),Nikita Nesterov,16293341,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,1.63
,,,,,,,,,,D,Oliver Kylington (16293369),Oliver Kylington,16293369,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,D,Connor Mackey (16293371),Connor Mackey,16293371,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,D,Dylan Samberg (16293373),Dylan Samberg,16293373,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,D,Sami Niku (16293375),Sami Niku,16293375,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,2.23
,,,,,,,,,,D,Michael Stone (16293395),Michael Stone,16293395,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,D,Nelson Nogier (16293397),Nelson Nogier,16293397,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
,,,,,,,,,,D,Tucker Poolman (16293399),Tucker Poolman,16293399,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,2.6
,,,,,,,,,,D,Ville Heinola (16293409),Ville Heinola,16293409,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,2.8
,,,,,,,,,,D,Rinat Valiev (16293449),Rinat Valiev,16293449,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,D,Alexander Yelesin (16293451),Alexander Yelesin,16293451,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,D,Carl-Johan Lerby (16293453),Carl-Johan Lerby,16293453,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,D,Alexander Petrovic (16293455),Alexander Petrovic,16293455,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,CGY,0
,,,,,,,,,,D,Dustin Byfuglien (16293457),Dustin Byfuglien,16293457,D/UTIL,2500,CGY@WPG 02/01/2021 08:00PM ET,WPG,0
